attack_id,name,tier,group,selection_reasons,guard_disabled,dodge_bypass,airborne_avoidance,parry_disabled,bullet_ids,behavior_ids,animation_associations,npc_row_count,map_npc_model_count,vanilla_flag_changes,priority_band
5000141,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000141;5000142,250000141,,3,1,{},
5000165,[DLC - Commander Gaius] Attack,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000165,250000165,c5000:3007@5.467,3,1,{},
5000168,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000168;5000169,250000168,,3,1,{},
5000171,[DLC - Commander Gaius] Bullet,C,Gaius local ground effects,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,5000171,250000171,c5000:3008@1.800,3,1,{},
5000181,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000181,250000181,c5000:3003@0.033;c5000:3003@0.167;c5000:3003@0.300,3,1,{},
5000201,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000202;5000203;5000204;5000205;5000602;5000603;5000604;5000605,250000200;250000600,c5000:3012@0.100;c5000:3012@0.167,3,1,{},
5000271,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000271;5000272,250000271,,3,1,{},
5000290,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000290;5000291,250000290,c5000:3025@1.567;c5000:3028@1.267,3,1,{},
5000501,[DLC - Commander Gaius] Bullet,C,Gaius local ground effects,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,5000501,250000501,c5000:3000@1.167,3,1,{},
5000511,[DLC - Commander Gaius] Bullet,C,Gaius local ground effects,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,5000511,250000511,c5000:3001@1.667,3,1,{},
5000565,[DLC - Commander Gaius] Attack,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5000565,250000565,c5000:3007@5.467,3,1,{},
5000571,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,5000571,250000571,c5000:3008@1.800,3,1,{},
5000611,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,5000611;5000614,250000611;250000614,c5000:3013@4.567,3,1,{},
5000612,[DLC - Commander Gaius] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,5000612;5000615,250000612;250000615,c5000:3013@4.567,3,1,{},
5010153,[DLC - Golden Hippopotamus] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,5010153,250100153,c5010:1003007@3.700;c5010:2003007@3.700;c5010:3007@3.700,3,1,{},
5010181,[DLC - Golden Hippopotamus] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,5010184;5010185,250100181;250100182,c5010:1003020@3.067;c5010:3020@3.067,3,1,{},
5011153,[DLC - Golden Hippopotamus (Golden Wings)] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,5011153,250110153,,5,4,{},
5020142,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020142;205020151,250200142;250200151,c5020:3003@2.533;c5020:3004@1.367;c5020:3018@1.167;c5020:3025@1.000,6,2,{},
5020171,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020171,250200171,c5020:3006@1.433,6,2,{},
5020235,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020350,250200235,c5020:3011@2.033;c5020:3016@1.267,6,2,{},
5020262,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020262,250200262,c5020:3023@0.933;c5020:3023@3.100,6,2,{},
5020402,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020402,250200402,,6,2,{},
5020411,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020411,250200411,c5020:3031@1.667,6,2,{},
5020600,[DLC - Putrescent Knight] Bullet,C,Putrescent Knight flame waves,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,205020608;205020610;205020612;205020614;205020616;205020618;205020620;205020622;205020624;205020626;205020628;205020630;205020632,250200610;250200620;250200600,c5020:3014@1.133;c5020:3022@3.700,6,2,{},
5020610,[DLC - Putrescent Knight] Bullet,C,Putrescent Knight flame waves,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,205020670;205020672;205020674;205020676;205020678;205020680;205020682;205020684;205020686;205020688;205020690,250200670;250200680,c5020:3015@0.667,6,2,{},
5020620,[DLC - Putrescent Knight] Bullet,C,Putrescent Knight flame waves,airborne-avoidance,0,0,1,0,205020728;205020730;205020732;205020734;205020736;205020738;205020742;205020744;205020746;205020748;205020750;205020752;205020754;205020768;205020770;205020772;205020774;205020776;205020778;205020782;205020784;205020786;205020788;205020790;205020792;205020794,250200700;250200702;250200701,c5020:3028@3.067,6,2,{},
5020621,[DLC - Putrescent Knight] Bullet,C,Putrescent Knight flame waves,airborne-avoidance,0,0,1,0,205020740;205020780;205020820;205020821;205020822;205020823;205020824;205020825;205020826;205020827;205020828;205020829;205020830,250200800;250200700;250200702;250200701,c5020:3028@3.067,6,2,{},
5020916,[DLC - Putrescent Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205020918,250200916,,6,2,{},
5030151,"[DLC - Romina, Saint of the Bud] Bullet",U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205030151,250300151,,3,1,{},
5030200,"[DLC - Romina, Saint of the Bud] Bullet",U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205030204;205030212;205030234;205030284;205030309,250300212;250300309;250300283;250300308;250300307;250300230;250300231;250300306;250300200;250300305;250300303;250300301;250300302;250300300,,3,1,{},
5040180,[DLC - Curseblade Labirith] Attack,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205040001;205040002;205040003;205040004;205040005;205040006,250400180;250400220;250400230;250400231;250400232;250400233;250400234;250400250;250400251,,19,11,{},
5040300,[DLC - Curseblade Labirith] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205040300,250400300,,19,11,{},
5050170,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205050170,250500170,,3,1,{},
5051140,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205051140,250510140,c5051:3004@0.633,3,1,{},
5051206,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,205051206,250510206,c5051:3010@1.967;c5051:3010@3.067;c5051:3010@4.433;c5051:3010@5.133,3,1,{},
5051207,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,airborne-avoidance,0,0,1,1,205051183;205051207;205051500;205051510,250510207;250510500;250510510;250510181,c5051:3008@0.367;c5051:3008@0.467;c5051:3008@0.533;c5051:3008@0.700;c5051:3008@0.833;c5051:3008@0.933;c5051:3008@1.033;c5051:3010@6.900,3,1,{},
5051211,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,airborne-avoidance,0,0,1,1,205051213,250510211,c5051:3011@1.333,3,1,{},
5051250,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205051230;205051231;205051232;205051233;205051234;205051235;205051250;205051251;205051252;205051253;205051254;205051255;205051256;205051257;205051258;205051259;205051370;205051371;205051372;205051373;205051374;205051375;205051376;205051377;205051378;205051600;205051601;205051602;205051603;205051604;205051605;205051606;205051610;205051611;205051612;205051613;205051614;205051615;205051616,250510230;250510231;250510232;250510250;250510251;250510252;250510253;250510254;250510255;250510256;250510370;250510371;250510372;250510373;250510374;250510375;250510600;250510601;250510602;250510603;250510610;250510611;250510612;250510613,c5051:20000@2.400;c5051:20000@2.533;c5051:20000@2.667;c5051:20000@2.833;c5051:20000@3.000;c5051:20000@3.167;c5051:20000@3.333;c5051:20000@3.867;c5051:20000@4.000;c5051:20000@4.133;c5051:20000@4.267;c5051:20000@4.400;c5051:20000@4.533;c5051:20000@4.733;c5051:3014@0.567;c5051:3014@0.600;c5051:3014@0.633;c5051:3016@1.133;c5051:3016@1.267;c5051:3016@1.400;c5051:3016@1.567;c5051:3016@1.733;c5051:3016@1.900;c5051:3016@2.067;c5051:3016@2.600;c5051:3016@2.733;c5051:3016@2.867;c5051:3016@3.000;c5051:3016@3.133;c5051:3016@3.267;c5051:3016@3.467;c5051:3028@1.067;c5051:3028@1.167;c5051:3028@1.267;c5051:3028@1.367;c5051:3028@1.467;c5051:3028@1.567,3,1,{},
5051281,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205051281;205051282,250510281;250510282,c5051:3019@1.100;c5051:3019@1.133;c5051:3019@1.300;c5051:3019@1.467;c5051:3019@1.633;c5051:3019@1.800;c5051:3019@1.967;c5051:3019@2.133;c5051:3019@2.300;c5051:3019@2.467;c5051:3019@2.633;c5051:3019@2.767,3,1,{},
5051311,"[DLC - Midra, Lord of Frenzied Flame] Bullet",U,Unapproved screening result,airborne-avoidance,0,0,1,0,205051296;205051311,250510311,c5051:3008@0.900;c5051:3024@1.333;c5051:3025@1.667,3,1,{},
5060200,[DLC - Lamprey] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205060200,250600200,,21,23,{},
5060220,[DLC - Lamprey] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205060220;205060240,250600220;250600240,,21,23,{},
5060500,[DLC - Lamprey] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205060502;205060504;205060506;205060508;205060510,250600500,,21,23,{},
5060520,[DLC - Lamprey] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205060522;205060524;205060526;205060528;205060530,250600520,,21,23,{},
5060540,[DLC - Lamprey] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205060542;205060544;205060546;205060548;205060550;205060558,250600540,,21,23,{},
5060560,[DLC - Lamprey] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205060401;205060423,250600400;250600401;250600420,,21,23,{},
5061500,[DLC - Lamprey (Large)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205061502;205061504;205061506;205061508;205061510,250610500,,6,3,{},
5061520,[DLC - Lamprey (Large)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205061522;205061524;205061526;205061528;205061530,250610520,,6,3,{},
5061540,[DLC - Lamprey (Large)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205061542;205061544;205061546;205061548;205061550,250610540,,6,3,{},
5061560,[DLC - Lamprey (Large)] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205061401;205061411;205061423,250610400;250610410;250610420,,6,3,{},
5070220,[DLC - Death Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205070910;205070911;205070912;205070913;205070914;205070915;205070920;205070921;205070922;205070923;205070924;205070925,250700181;250700591;250700182;250700592;250700183;250700593;250700184;250700594;250700185;250700595;250700186;250700596;250700221;250700611;250700222;250700612;250700223;250700613;250700224;250700614;250700225;250700615;250700226;250700616,,5,2,{},
5070231,[DLC - Death Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205070234,250700231,,5,2,{},
5070581,[DLC - Death Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205070581;205070582,250700581,,5,2,{},
5070621,[DLC - Death Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205070624,250700621,,5,2,{},
5080135,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205080135,250800135,c5080:1003005@1.133;c5080:1003006@1.500;c5080:1003009@1.000,58,40,{},
5080300,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080300,250800300,c5080:1003023@0.933;c5080:1003023@1.000;c5080:1003023@1.067;c5080:3015@1.300;c5080:3023@0.933,58,40,{},
5080301,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080301,250800301,c5080:1003023@0.933;c5080:1003023@1.000;c5080:1003023@1.067;c5080:3015@1.300;c5080:3023@0.933,58,40,{},
5080302,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080302,250800302,c5080:3015@1.300;c5080:3023@0.933,58,40,{},
5080310,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080310;205080315,250800310;250800315,c5080:1003016@1.233;c5080:1003016@1.667;c5080:3016@1.233;c5080:3016@1.667,58,40,{},
5080311,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080311;205080316,250800311;250800316,c5080:1003016@1.233;c5080:1003016@1.667;c5080:3016@1.233;c5080:3016@1.667,58,40,{},
5080505,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205080505,250800505,,58,40,{},
5080601,[DLC - Bloodfiend] Bullet,D,Lingering Bloodfiend effects,airborne-avoidance,0,0,1,0,205080602,250800600,c5080:3020@2.167,58,40,{},
5080606,[DLC - Bloodfiend] Bullet,D,Lingering Bloodfiend effects,airborne-avoidance,0,0,1,0,205080607,250800601,c5080:3020@2.167,58,40,{},
5080620,[DLC - Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080621,250800620;250800621,c5080:1003033@1.000;c5080:1003033@1.033;c5080:1003033@1.133;c5080:3033@1.033,58,40,{},
5080621,,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205080626,,,0,0,{},
5081135,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205081135,250810135,,12,5,{},
5081155,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205081155,250810155,,12,5,{},
5081203,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205081185,250810205,,12,5,{},
5081300,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081300,250810300,,12,5,{},
5081301,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081301,250810301,,12,5,{},
5081310,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081310;205081315,250810310;250810315,,12,5,{},
5081311,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081311;205081316,250810311;250810316,,12,5,{},
5081320,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081320,250810320,,12,5,{},
5081321,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081321,250810321,,12,5,{},
5081620,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205081621,250810620,,12,5,{},
5081635,[DLC - Chief Bloodfiend] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,205081635,250810635,,12,5,{},
5090250,[DLC - Gravebird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205090250;205090251;205090252,250900250;250900251,,27,34,{},
5120100,[DLC - Bayle the Dread] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205120100;205120101;205120102,251200100;251200101;251200102,c5120:3000@2.167;c5120:3017@1.133,3,1,{},
5120160,[DLC - Bayle the Dread] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205120164,251200160,c5120:3008@1.033;c5120:3008@1.467;c5120:3008@1.767;c5120:3008@2.133;c5120:3008@2.533;c5120:3008@3.233;c5120:3008@3.400;c5120:3008@3.933;c5120:3008@4.200;c5120:3008@4.533,3,1,{},
5120281,[DLC - Bayle the Dread] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205120156;205120286;205120345;205120394;205120398,251200285;251200395;251200282;251200390;251200281;251200340,c5120:3006@2.433;c5120:3025@8.800;c5120:3028@4.367;c5120:3029@1.733;c5120:3029@15.533,3,1,{},
5120421,[DLC - Bayle the Dread] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,251200421,c5120:3027@4.300,3,1,{},
5120580,[DLC - Bayle the Dread] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205120147;205120406;205120585,251200145;251200148;251200149;251200404;251200580,c5120:1700@2.767;c5120:1700@2.900;c5120:1700@2.967;c5120:3013@1.967;c5120:3020@1.367;c5120:3022@2.033;c5120:3023@2.900;c5120:3025@1.867;c5120:3029@8.633;c5120:3031@5.167;c5120:3037@1.733,3,1,{},
5130219,[DLC - Messmer the Impaler] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205130219,251300212;251300213;251300214;251300215;251300216;251300217,,7,2,{},
5130240,[DLC - Messmer the Impaler] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205130240;205130241;205130242;205130243,251300240,,7,2,{},
5130279,[DLC - Messmer the Impaler] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205130279,251300271;251300272;251300273;251300274;251300275;251300276,,7,2,{},
5130289,[DLC - Messmer the Impaler] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205130289,251300281;251300282;251300283;251300284;251300285;251300286;251300287;251300288,,7,2,{},
5130351,[DLC - Messmer the Impaler] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205130351,251300350,,7,2,{},
5160190,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160190;205160191;205160192;205160193,251600190,,28,9,{},
5160231,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160232,251600231,,28,9,{},
5160241,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160242,251600241,,28,9,{},
5160251,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160252,251600251,,28,9,{},
5160330,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160330;205160331;205160332;205160333;205160350;205160351;205160352;205160353;205160380;205160381;205160382;205160383;205160410;205160411;205160412;205160413,251600330;251600350;251600380;251600410,,28,9,{},
5160390,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160395;205160396,251600390,,28,9,{},
5160570,[DLC - Fire Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160570;205160571;205160572;205160573;205160580;205160581;205160582;205160583;205160590;205160591;205160592;205160593,251600570;251600580;251600590,,28,9,{},
5160611,,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160611,1180,,28,9,{},
5160612,,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160612,1181,,28,9,{},
5160613,,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205160613,1182,,28,9,{},
5170205,[DLC - Furnace Golem] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205170010;205170020,251700205;251700210,c5170:3006@8.933,14,8,{},
5170245,[DLC - Furnace Golem] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205170090;205170091;205170181;205170182,251700245;251700246;251700300,c5170:3005@1.800;c5170:3013@1.800;c5170:3015@0.533,14,8,{},
5170250,[DLC - Furnace Golem] Bullet,C,Furnace Golem rings,airborne-avoidance,0,0,1,1,205170104;205170107,251700251;251700250,c5170:3001@10.600;c5170:3001@2.933;c5170:3001@5.800;c5170:3003@3.367;c5170:3004@3.367,14,8,{},
5170255,[DLC - Furnace Golem] Bullet,C,Furnace Golem rings,airborne-avoidance,0,0,1,1,205170114;205170119;205170161,251700280;251700255;251700256,c5170:3011@4.533;c5170:3015@0.533,14,8,{},
5170290,[DLC - Furnace Golem] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205170080;205170100;205170101;205170102;205170103;205170105;205170106;205170110;205170111;205170112;205170113;205170115;205170116;205170117;205170118;205170120;205170160;205170180,251700240;251700250;251700251;251700255;251700256;251700260;251700280;251700300,c5170:3001@10.600;c5170:3001@2.933;c5170:3001@5.800;c5170:3002@3.367;c5170:3003@3.367;c5170:3004@3.367;c5170:3011@4.533;c5170:3012@3.367;c5170:3015@0.533,14,8,{},
